VulLink,Origin,Dest,ODIndex,Demand,UECost
50,16,22,358,600,38.304
50,16,21,359,1700,26.5275
50,16,20,360,600,30.9197
50,16,19,361,1700,20.9696
50,16,18,362,1700,12.3057
50,16,17,363,600,16.4778
50,16,15,364,2800,12.7681
50,16,14,365,1500,17.2749
50,16,13,366,700,31.8236
50,16,12,367,500,61.3535
50,16,11,368,600,62.6042
50,16,10,369,1000,48.6473
50,16,9,370,3900,35.8634
50,16,8,371,900,41.2093
50,16,7,372,1400,25.6524
50,16,6,373,1000,18.5479
50,16,5,374,500,43.0366
50,16,4,375,200,51.651
50,16,3,376,500,54.1032
50,16,2,377,100,58.5578
50,16,1,378,200,50.353
50,16,0,379,400,56.3531
50,17,22,380,100,30.3411
50,17,21,381,300,18.5645
50,17,20,382,100,14.4418
50,17,19,383,400,4.49177
50,17,18,384,300,14.0292
50,17,16,385,600,7.63955
50,17,15,386,500,3.48442
50,17,14,387,200,18.9984
50,17,13,388,100,33.547
50,17,12,389,100,44.8756
50,17,11,390,200,47.9282
50,17,10,391,200,43.9486
50,17,9,392,700,31.1647
50,17,8,393,200,36.5106
50,17,7,394,300,9.17458
50,17,6,395,200,2.07003
50,17,5,396,100,26.5588
50,17,3,397,100,44.2292
50,17,0,398,100,39.8753
50,18,23,399,100,29.2294
50,18,22,400,300,25.9983
50,18,21,401,1200,14.2218
50,18,20,402,400,19.2853
50,18,19,403,1200,10.2704
50,18,17,404,300,14.7271
50,18,16,405,1700,4.6305
50,18,15,406,1300,17.3986
50,18,14,407,800,4.96924
50,18,13,408,300,19.5179
50,18,12,409,300,49.7191
50,18,11,410,300,50.2985
50,18,10,411,400,36.3416
50,18,9,412,1800,23.5577
50,18,8,413,400,28.9036
50,18,7,414,700,23.9017
50,18,6,415,400,16.7971
50,18,5,416,200,41.2859
50,18,4,417,100,39.3453
50,18,3,418,200,41.7975
50,18,1,419,100,48.6023
50,18,0,420,300,50.2548
50,19,23,421,400,19.8942
50,19,22,422,700,25.8493
50,19,21,423,2400,14.0727
50,19,20,424,1200,9.95008
50,19,18,425,1200,9.53741
50,19,17,426,400,4.45666
50,19,16,427,1700,12.0962
50,19,15,428,1600,7.94108
50,19,14,429,1100,14.5067
50,19,13,430,500,29.0553
50,19,12,431,600,40.3839
50,19,11,432,500,43.4364
50,19,10,433,600,45.8791
50,19,9,434,2500,33.0951
50,19,8,435,600,38.441
50,19,7,436,900,13.6312
50,19,6,437,500,6.5267
50,19,5,438,300,31.0155
50,19,4,439,100,46.2336
50,19,3,440,300,48.6858
50,19,1,441,100,38.3318
50,19,0,442,300,44.3319
50,20,23,443,500,9.94407
50,20,22,444,700,16.0689
50,20,21,445,1800,5.7213
50,20,19,446,1200,9.52903
50,20,18,447,400,19.0664
50,20,17,448,100,13.9857
50,20,16,449,600,21.6252
50,20,15,450,600,17.4701
50,20,14,451,800,17.3297
50,20,13,452,400,24.3177
50,20,12,453,600,30.4338
50,20,11,454,300,33.4863
50,20,10,455,400,42.7089
50,20,9,456,1200,35.9182
50,20,8,457,300,41.2641
50,20,7,458,400,23.1603
50,20,6,459,200,16.0557
50,20,5,460,100,40.5445
50,20,4,461,100,44.4315
50,20,3,462,200,42.0129
50,20,0,463,100,41.5402
50,21,23,464,1100,15.0077
50,21,22,465,2100,11.7766
50,21,20,466,1800,5.06358
50,21,19,467,2400,12.0444
50,21,18,468,1200,15.6497
50,21,17,469,300,16.501
50,21,16,470,1700,20.2802
50,21,15,471,1200,19.9855
50,21,14,472,2600,11.6084
50,21,13,473,1200,20.0254
50,21,12,474,1300,35.4974
50,21,11,475,700,38.5499
50,21,10,476,1100,38.4166
50,21,9,477,2600,30.1969
50,21,8,478,700,35.5428
50,21,7,479,500,25.6756
50,21,6,480,500,18.5711
50,21,5,481,200,43.0599
50,21,4,482,200,45.9845
50,21,3,483,400,47.0764
50,21,2,484,100,42.6011
50,21,1,485,100,50.3762
50,21,0,486,400,46.6038
50,22,23,487,700,6.63454
50,22,21,488,2100,13.5359
50,22,20,489,700,17.3622
50,22,19,490,700,25.5802
50,22,18,491,300,22.9158
50,22,17,492,100,30.0369
50,22,16,493,600,27.5463
50,22,15,494,500,33.5213
50,22,14,495,1000,18.8746
50,22,13,496,1100,8.24881
50,22,12,497,800,27.1243
50,22,11,498,700,30.1768
50,22,10,499,1300,26.6401
50,22,9,500,1800,37.463
50,22,8,501,500,42.8089
50,22,7,502,300,39.2115
50,22,6,503,200,32.1069
50,22,5,504,100,51.8465
50,22,4,505,100,40.4817
50,22,3,506,500,38.063
50,22,2,507,100,34.228
50,22,0,508,300,38.2307
50,23,22,509,700,6.12478
50,23,21,510,1100,16.449
50,23,20,511,500,10.7277
50,23,19,512,400,20.2567
50,23,18,513,100,29.0406
50,23,16,514,300,32.353
50,23,15,515,300,28.1978
50,23,14,516,400,24.9993
50,23,13,517,400,14.3736
50,23,12,518,700,20.4897
50,23,11,519,500,23.5422
50,23,10,520,600,32.7648
50,23,9,521,800,43.5878
50,23,8,522,200,45.8455
50,23,7,523,200,33.888
50,23,6,524,100,26.7834
50,23,5,525,100,45.8523
50,23,3,526,200,32.0688
50,23,0,527,100,31.5961
