VulLink,Origin,Dest,ODIndex,Demand,UECost
0,16,22,358,600,31.8331
0,16,21,359,1700,21.0716
0,16,20,360,600,24.9764
0,16,19,361,1700,16.8369
0,16,18,362,1700,7.66408
0,16,17,363,600,12.5777
0,16,15,364,2800,9.41913
0,16,14,365,1500,12.3172
0,16,13,366,700,25.006
0,16,12,367,500,45.2213
0,16,11,368,600,42.1921
0,16,10,369,1000,29.674
0,16,9,370,3900,16.2331
0,16,8,371,900,22.1363
0,16,7,372,1400,18.0919
0,16,6,373,1000,14.6529
0,16,5,374,500,32.8254
0,16,4,375,200,32.4208
0,16,3,376,500,34.8855
0,16,2,377,100,39.2538
0,16,1,378,200,40.0658
0,16,0,379,400,43.2567
0,17,22,380,100,22.5173
0,17,21,381,300,11.7558
0,17,20,382,100,12.8176
0,17,19,383,400,4.25923
0,17,18,384,300,14.853
0,17,16,385,600,12.6448
0,17,15,386,500,3.14355
0,17,14,387,200,19.5061
0,17,13,388,100,30.8013
0,17,12,389,100,41.1082
0,17,11,390,200,44.1368
0,17,10,391,200,37.2083
0,17,9,392,700,23.7674
0,17,8,393,200,23.7689
0,17,7,394,300,8.3115
0,17,6,395,200,2.07519
0,17,5,396,100,23.045
0,17,3,397,100,36.5181
0,17,0,398,100,36.2855
0,18,23,399,100,28.2088
0,18,22,400,300,24.169
0,18,21,401,1200,13.4075
0,18,20,402,400,17.3124
0,18,19,403,1200,10.1573
0,18,17,404,300,14.4272
0,18,16,405,1700,7.55124
0,18,15,406,1300,16.9704
0,18,14,407,800,4.65311
0,18,13,408,300,17.342
0,18,12,409,300,45.4821
0,18,11,410,300,44.4542
0,18,10,411,400,31.9361
0,18,9,412,1800,18.4953
0,18,8,413,400,24.3984
0,18,7,414,700,22.7387
0,18,6,415,400,16.5024
0,18,5,416,200,37.4723
0,18,4,417,100,34.6829
0,18,3,418,200,37.1476
0,18,1,419,100,44.7126
0,18,0,420,300,45.5188
0,19,23,421,400,19.5757
0,19,22,422,700,18.2581
0,19,21,423,2400,7.49657
0,19,20,424,1200,8.55832
0,19,18,425,1200,10.5938
0,19,17,426,400,4.26994
0,19,16,427,1700,16.9148
0,19,15,428,1600,7.41348
0,19,14,429,1100,15.2469
0,19,13,430,500,26.542
0,19,12,431,600,36.849
0,19,11,432,500,39.8776
0,19,10,433,600,41.3596
0,19,9,434,2500,28.0373
0,19,8,435,600,28.0388
0,19,7,436,900,12.5814
0,19,6,437,500,6.34513
0,19,5,438,300,27.315
0,19,4,439,100,38.3233
0,19,3,440,300,40.7881
0,19,1,441,100,34.5553
0,19,0,442,300,40.5554
0,20,23,443,500,11.0173
0,20,22,444,700,14.9529
0,20,21,445,1800,4.24758
0,20,19,446,1200,8.29132
0,20,18,447,400,17.9195
0,20,17,448,100,12.5613
0,20,16,449,600,25.2061
0,20,15,450,600,15.7048
0,20,14,451,800,13.3326
0,20,13,452,400,23.2368
0,20,12,453,600,28.2906
0,20,11,454,300,31.3192
0,20,10,455,400,38.0544
0,20,9,456,1200,27.1748
0,20,8,457,300,33.0779
0,20,7,458,400,20.8728
0,20,6,459,200,14.6364
0,20,5,460,100,35.6063
0,20,4,461,100,42.6815
0,20,3,462,200,39.9629
0,20,0,463,100,39.3445
0,21,23,464,1100,14.8013
0,21,22,465,2100,10.7615
0,21,20,466,1800,3.90486
0,21,19,467,2400,8.17765
0,21,18,468,1200,13.6719
0,21,17,469,300,12.4476
0,21,16,470,1700,21.2232
0,21,15,471,1200,15.5911
0,21,14,472,2600,9.08505
0,21,13,473,1200,19.0455
0,21,12,474,1300,32.0746
0,21,11,475,700,35.1032
0,21,10,476,1100,33.8631
0,21,9,477,2600,22.9272
0,21,8,478,700,28.8303
0,21,7,479,500,20.7591
0,21,6,480,500,14.5228
0,21,5,481,200,35.4926
0,21,4,482,200,39.1148
0,21,3,483,400,41.389
0,21,2,484,100,39.1255
0,21,1,485,100,42.733
0,21,0,486,400,43.1284
0,22,23,487,700,4.03978
0,22,21,488,2100,11.7928
0,22,20,489,700,15.621
0,22,19,490,700,19.9704
0,22,18,491,300,24.6538
0,22,17,492,100,24.2404
0,22,16,493,600,32.2051
0,22,15,494,500,27.3839
0,22,14,495,1000,20.067
0,22,13,496,1100,8.28394
0,22,12,497,800,21.3131
0,22,11,498,700,24.3417
0,22,10,499,1300,23.1015
0,22,9,500,1800,33.9091
0,22,8,501,500,39.8123
0,22,7,502,300,32.5519
0,22,6,503,200,26.3156
0,22,5,504,100,47.2854
0,22,4,505,100,33.346
0,22,3,506,500,30.6274
0,22,2,507,100,28.364
0,22,0,508,300,32.3669
0,23,22,509,700,3.93556
0,23,21,510,1100,15.7283
0,23,20,511,500,11.5812
0,23,19,512,400,19.8725
0,23,18,513,100,28.5894
0,23,16,514,300,36.1407
0,23,15,515,300,27.286
0,23,14,516,400,24.0025
0,23,13,517,400,12.2195
0,23,12,518,700,17.2733
0,23,11,519,500,20.3019
0,23,10,520,600,27.0371
0,23,9,521,800,37.8447
0,23,8,522,200,43.1886
0,23,7,523,200,32.4539
0,23,6,524,100,26.2176
0,23,5,525,100,47.1875
0,23,3,526,200,28.9456
0,23,0,527,100,28.3271
1,0,23,0,100,94.9326
1,0,22,1,300,96.2909
1,0,21,2,400,82.878
1,0,20,3,100,82.5892
1,0,19,4,300,73.5256
1,0,18,5,300,85.5977
1,0,17,6,100,69.142
1,0,16,7,400,80.1762
1,0,15,8,500,70.3377
1,0,14,9,500,90.2978
1,0,13,10,300,89.3027
1,0,12,11,500,78.6056
1,0,11,12,200,75.5751
1,0,10,13,500,74.75
1,0,9,14,1300,79.9899
1,0,8,15,500,74.4262
1,0,7,16,800,60.1994
1,0,6,17,500,67.0491
1,0,5,18,300,42.2911
1,0,4,19,200,64.5403
1,0,3,20,500,67.15
1,0,2,21,100,71.5582
1,0,1,22,100,6.01199
1,1,21,23,100,76.866
1,1,19,24,100,67.5136
1,1,18,25,100,79.5857
1,1,16,26,200,74.1642
1,1,15,27,400,64.3257
1,1,14,28,100,84.2858
1,1,13,29,100,83.2907
1,1,12,30,300,72.5936
1,1,11,31,100,69.5631
1,1,10,32,200,68.738
1,1,9,33,600,73.9779
1,1,8,34,200,68.4142
1,1,7,35,400,54.1874
1,1,6,36,200,61.0371
1,1,5,37,400,36.2791
1,1,4,38,100,58.5283
1,1,3,39,200,61.138
1,1,2,40,100,65.5462
1,1,0,41,100,6.0002
1,2,22,42,100,27.1544
1,2,21,43,100,38.0859
1,2,16,44,100,37.4815
1,2,15,45,200,43.049
1,2,14,46,100,34.4547
1,2,13,47,100,26.2426
1,2,12,48,100,7.04735
1,2,11,49,200,4.0169
1,2,10,50,300,11.6899
1,2,9,51,300,21.7626
1,2,8,52,100,16.1989
1,2,7,53,200,32.9107
1,2,6,54,100,39.7604
1,2,5,55,300,15.0024
1,2,4,56,100,6.31301
1,2,3,57,200,4.08983
1,2,1,58,100,22.8862
1,2,0,59,100,4.00205
1,3,23,60,200,27.8547
1,3,22,61,500,30.516
1,3,21,62,400,39.4713
1,3,20,63,200,38.4144
1,3,19,64,300,42.1471
1,3,18,65,200,34.8571
1,3,17,66,100,37.7635
1,3,16,67,500,33.3916
1,3,15,68,800,38.9592
1,3,14,69,500,30.3649
1,3,13,70,500,22.1527
1,3,12,71,600,11.4556
1,3,11,72,600,8.42515
1,3,10,73,1400,7.60003
1,3,9,74,1200,17.6727
1,3,8,75,700,12.1091
1,3,7,76,700,28.8209
1,3,6,77,400,35.6706
1,3,5,78,400,10.9126
1,3,4,79,500,2.22319
1,3,2,80,200,4.40825
1,3,1,81,200,18.7963
1,3,0,82,500,8.4103
1,4,22,83,100,33.1256
1,4,21,84,200,37.2481
1,4,20,85,100,41.0241
1,4,19,86,100,39.9239
1,4,18,87,100,32.6339
1,4,16,88,200,31.1685
1,4,15,89,500,36.736
1,4,14,90,200,28.1417
1,4,13,91,100,24.7624
1,4,12,92,200,14.0652
1,4,11,93,200,11.0348
1,4,10,94,500,10.2097
1,4,9,95,1000,15.4496
1,4,8,96,800,9.88588
1,4,7,97,500,26.5977
1,4,6,98,200,33.4474
1,4,5,99,200,8.68939
1,4,3,100,500,2.60964
1,4,2,101,100,7.01789
1,4,1,102,100,16.5731
1,4,0,103,200,11.0199
1,5,23,104,100,52.6415
1,5,22,105,100,53.9998
1,5,21,106,200,40.5869
1,5,20,107,100,40.2982
1,5,19,108,300,31.2345
1,5,18,109,200,43.3067
1,5,17,110,100,26.8509
1,5,16,111,500,37.8851
1,5,15,112,900,28.0466
1,5,14,113,200,48.0068
1,5,13,114,100,47.0117
1,5,12,115,200,36.3145
1,5,11,116,200,33.2841
1,5,10,117,400,32.4589
1,5,9,118,800,37.6988
1,5,8,119,400,32.1352
1,5,7,120,800,17.9083
1,5,6,121,400,24.758
1,5,4,122,200,22.2493
1,5,3,123,400,24.8589
1,5,2,124,300,29.2672
1,5,1,125,400,7.88376
1,5,0,126,300,13.884
1,6,23,127,100,27.8835
1,6,22,128,200,29.2418
1,6,21,129,500,15.8289
1,6,20,130,200,15.5402
1,6,19,131,500,6.4765
1,6,18,132,400,18.5487
1,6,17,133,200,2.09291
1,6,16,134,1000,15.0833
1,6,15,135,1400,5.24474
1,6,14,136,500,23.2488
1,6,13,137,200,35.2837
1,6,12,138,400,46.3816
1,6,11,139,700,48.2567
1,6,10,140,500,41.8306
1,6,9,141,1900,29.0858
1,6,8,142,600,26.4922
1,6,7,143,1000,5.59482
1,6,5,144,400,14.9727
1,6,4,145,200,37.2219
1,6,3,146,400,39.8316
1,6,2,147,100,44.2398
1,6,1,148,200,22.8564
1,6,0,149,500,28.8566
1,7,23,150,200,34.7332
1,7,22,151,300,36.0915
1,7,21,152,500,22.6786
1,7,20,153,400,22.3898
1,7,19,154,900,13.3262
1,7,18,155,700,25.3984
1,7,17,156,300,8.94261
1,7,16,157,1400,19.9768
1,7,15,158,2200,10.1383
1,7,14,159,600,30.0985
1,7,13,160,400,42.1333
1,7,12,161,600,45.6924
1,7,11,162,600,42.6619
1,7,10,163,800,39.2059
1,7,9,164,1600,26.4611
1,7,8,165,800,20.8974
1,7,6,166,1000,6.8497
1,7,5,167,800,9.37786
1,7,4,168,500,31.6271
1,7,3,169,700,34.2368
1,7,2,170,200,38.645
1,7,1,171,400,17.2616
1,7,0,172,800,23.2618
1,8,23,173,200,42.254
1,8,22,174,500,38.6539
1,8,21,175,700,27.3623
1,8,20,176,300,31.6897
1,8,19,177,600,30.5045
1,8,18,178,400,22.748
1,8,17,179,200,26.1209
1,8,16,180,900,21.2826
1,8,15,181,1400,26.9681
1,8,14,182,900,18.2558
1,8,13,183,600,30.2907
1,8,12,184,600,25.8549
1,8,11,185,600,22.8244
1,8,10,186,1400,18.3085
1,8,9,187,2800,5.56368
1,8,7,188,800,17.1783
1,8,6,189,600,24.028
1,8,5,190,400,20.479
1,8,4,191,800,11.7896
1,8,3,192,700,14.3993
1,8,2,193,100,18.8075
1,8,1,194,200,28.3628
1,8,0,195,500,22.8096
1,9,23,196,800,36.7938
1,9,22,197,1800,33.0903
1,9,21,198,2600,21.7986
1,9,20,199,1200,26.1261
1,9,19,200,2500,27.7997
1,9,18,201,1800,17.1843
1,9,17,202,700,24.5462
1,9,16,203,3900,15.7189
1,9,15,204,4400,21.4044
1,9,14,205,4000,12.6921
1,9,13,206,2100,24.727
1,9,12,207,1900,29.6166
1,9,11,208,2000,26.5861
1,9,10,209,4000,12.7448
1,9,8,210,2800,5.88708
1,9,7,211,1600,23.0654
1,9,6,212,1900,26.6151
1,9,5,213,800,26.3661
1,9,4,214,1000,17.6767
1,9,3,215,1200,20.2864
1,9,2,216,300,24.6946
1,9,1,217,600,34.2499
1,9,0,218,1300,28.6967
1,10,23,219,600,26.6195
1,10,22,220,1300,22.9159
1,10,21,221,1100,33.6469
1,10,20,222,400,37.1792
1,10,19,223,600,39.648
1,10,18,224,400,29.0327
1,10,17,225,100,36.3946
1,10,16,226,1000,27.5672
1,10,15,227,1400,33.2528
1,10,14,228,1400,24.5405
1,10,13,229,1600,14.5527
1,10,12,230,1000,16.8718
1,10,11,231,1400,13.8413
1,10,9,232,3900,11.8483
1,10,8,233,1400,17.7354
1,10,7,234,800,34.9137
1,10,6,235,500,38.4634
1,10,5,236,400,18.8534
1,10,4,237,500,10.164
1,10,3,238,1500,7.94082
1,10,2,239,300,12.3491
1,10,1,240,200,26.7372
1,10,0,241,500,16.3511
1,11,23,242,500,19.4295
1,11,22,243,700,23.1375
1,11,21,244,700,34.069
1,11,20,245,300,29.9893
1,11,19,246,400,38.5587
1,11,18,247,300,41.7258
1,11,17,248,200,42.8675
1,11,16,249,600,40.2604
1,11,15,250,700,45.9459
1,11,14,251,700,37.2336
1,11,13,252,700,27.2459
1,11,12,253,1300,3.03045
1,11,10,254,1400,12.6932
1,11,9,255,2000,24.5415
1,11,8,256,600,20.2218
1,11,7,257,600,36.9336
1,11,6,258,700,43.7833
1,11,5,259,200,19.0253
1,11,4,260,200,10.3359
1,11,3,261,600,8.11276
1,11,2,262,200,4.02293
1,11,1,263,100,26.9091
1,11,0,264,200,8.02498
1,12,23,265,800,16.3991
1,12,22,266,800,20.107
1,12,21,267,1300,31.0386
1,12,20,268,600,26.9588
1,12,19,269,600,35.5283
1,12,18,270,300,44.3397
1,12,17,271,100,39.837
1,12,16,272,500,43.2961
1,12,15,273,600,42.9888
1,12,14,274,700,39.8475
1,12,13,275,600,29.4901
1,12,11,276,1300,3.03566
1,12,10,277,1000,15.7288
1,12,9,278,1900,27.5772
1,12,8,279,600,23.2575
1,12,7,280,600,39.9693
1,12,6,281,400,41.9059
1,12,5,282,200,22.061
1,12,4,283,200,13.3716
1,12,3,284,600,11.1484
1,12,2,285,100,7.0586
1,12,1,286,300,29.9448
1,12,0,287,500,11.0606
1,13,23,288,400,12.0668
1,13,22,289,1100,8.36323
1,13,21,290,1200,20.2484
1,13,20,291,400,22.6265
1,13,19,292,500,28.0327
1,13,18,293,300,17.4173
1,13,17,294,100,32.3414
1,13,16,295,700,25.0052
1,13,15,296,700,34.5611
1,13,14,297,1300,12.9251
1,13,12,298,600,30.5649
1,13,11,299,700,29.1076
1,13,10,300,1600,15.2663
1,13,9,301,2100,26.6222
1,13,8,302,600,32.5093
1,13,7,303,400,40.0051
1,13,6,304,200,34.4103
1,13,5,305,100,34.1197
1,13,4,306,100,25.4303
1,13,3,307,500,23.2071
1,13,2,308,100,27.6154
1,13,1,309,100,42.0035
1,13,0,310,300,31.6174
1,14,23,311,400,24.1017
1,14,22,312,1000,20.3981
1,14,21,313,2600,9.10645
1,14,20,314,800,13.4339
1,14,19,315,1100,15.1075
1,14,18,316,800,4.49219
1,14,17,317,200,19.4163
1,14,16,318,1500,12.08
1,14,15,319,1200,21.636
1,14,13,320,1300,12.0349
1,14,12,321,700,42.5998
1,14,11,322,700,40.2832
1,14,10,323,1400,26.4419
1,14,9,324,4000,13.6971
1,14,8,325,1000,19.5841
1,14,7,326,600,27.08
1,14,6,327,500,21.4851
1,14,5,328,200,36.4578
1,14,4,329,200,31.3738
1,14,3,330,500,33.9834
1,14,2,331,100,38.3917
1,14,1,332,100,44.3416
1,14,0,333,500,42.3937
1,15,23,334,300,28.9324
1,15,22,335,500,30.2907
1,15,21,336,1200,16.8778
1,15,20,337,600,16.589
1,15,19,338,1600,7.52539
1,15,18,339,1300,17.854
1,15,17,340,500,3.1418
1,15,16,341,2800,9.83856
1,15,14,342,1200,22.5541
1,15,13,343,700,34.589
1,15,12,344,600,47.4305
1,15,11,345,700,50.4272
1,15,10,346,1400,36.5859
1,15,9,347,4400,23.8411
1,15,8,348,1400,29.7281
1,15,7,349,2200,9.58536
1,15,6,350,1400,5.21066
1,15,5,351,900,18.9632
1,15,4,352,500,41.2125
1,15,3,353,800,43.8221
1,15,2,354,200,48.2304
1,15,1,355,400,26.847
1,15,0,356,500,32.8472
1,16,23,357,300,36.8172
1,16,22,358,600,33.1137
1,16,21,359,1700,21.822
1,16,20,360,600,26.145
1,16,19,361,1700,17.0813
1,16,18,362,1700,8.01546
1,16,17,363,600,12.6977
1,16,15,364,2800,9.55593
1,16,14,365,1500,12.7156
1,16,13,366,700,24.7505
1,16,12,367,500,45.0356
1,16,11,368,600,42.0051
1,16,10,369,1000,28.1638
1,16,9,370,3900,15.419
1,16,8,371,900,21.3061
1,16,7,372,1400,19.1413
1,16,6,373,1000,14.7666
1,16,5,374,500,28.5191
1,16,4,375,200,33.0957
1,16,3,376,500,35.7053
1,16,2,377,100,40.1136
1,16,1,378,200,36.4029
1,16,0,379,400,42.4031
1,17,22,380,100,27.1489
1,17,21,381,300,13.736
1,17,20,382,100,13.4472
1,17,19,383,400,4.38359
1,17,18,384,300,16.4557
1,17,16,385,600,12.9904
1,17,15,386,500,3.15183
1,17,14,387,200,21.1558
1,17,13,388,100,33.1907
1,17,12,389,100,44.2887
1,17,11,390,200,47.3244
1,17,10,391,200,39.7377
1,17,9,392,700,26.9929
1,17,8,393,200,28.5611
1,17,7,394,300,7.66368
1,17,6,395,200,2.06886
1,17,5,396,100,17.0415
1,17,3,397,100,41.9004
1,17,0,398,100,30.9255
1,18,23,399,100,28.8018
1,18,22,400,300,25.0982
1,18,21,401,1200,13.8065
1,18,20,402,400,18.134
1,18,19,403,1200,10.6153
1,18,17,404,300,14.9241
1,18,16,405,1700,7.58786
1,18,15,406,1300,17.1438
1,18,14,407,800,4.7001
1,18,13,408,300,16.735
1,18,12,409,300,47.2999
1,18,11,410,300,44.9833
1,18,10,411,400,31.142
1,18,9,412,1800,18.3972
1,18,8,413,400,24.2842
1,18,7,414,700,22.5878
1,18,6,415,400,16.993
1,18,5,416,200,31.9656
1,18,4,417,100,36.0739
1,18,3,418,200,38.6835
1,18,1,419,100,39.8494
1,18,0,420,300,45.8496
1,19,23,421,400,21.407
1,19,22,422,700,22.7653
1,19,21,423,2400,9.35241
1,19,20,424,1200,9.06365
1,19,18,425,1200,12.0722
1,19,17,426,400,4.30875
1,19,16,427,1700,17.2991
1,19,15,428,1600,7.46058
1,19,14,429,1100,16.7723
1,19,13,430,500,28.8072
1,19,12,431,600,39.9051
1,19,11,432,500,42.9408
1,19,10,433,600,43.2141
1,19,9,434,2500,30.4693
1,19,8,435,600,32.8698
1,19,7,436,900,11.9724
1,19,6,437,500,6.37761
1,19,5,438,300,21.3503
1,19,4,439,100,43.5996
1,19,3,440,300,46.2092
1,19,1,441,100,29.234
1,19,0,442,300,35.2342
1,20,23,443,500,12.3434
1,20,22,444,700,16.0513
1,20,21,445,1800,4.07973
1,20,19,446,1200,8.56943
1,20,18,447,400,17.3809
1,20,17,448,100,12.8782
1,20,16,449,600,24.9688
1,20,15,450,600,16.03
1,20,14,451,800,12.8887
1,20,13,452,400,24.9236
1,20,12,453,600,30.8415
1,20,11,454,300,33.8771
1,20,10,455,400,39.3306
1,20,9,456,1200,26.5858
1,20,8,457,300,32.4729
1,20,7,458,400,20.5419
1,20,6,459,200,14.947
1,20,5,460,100,29.9197
1,20,4,461,100,44.2131
1,20,3,462,200,41.9899
1,20,0,463,100,41.9021
1,21,23,464,1100,16.6709
1,21,22,465,2100,13.4129
1,21,20,466,1800,4.32748
1,21,19,467,2400,8.4501
1,21,18,468,1200,13.3012
1,21,17,469,300,12.7588
1,21,16,470,1700,20.889
1,21,15,471,1200,15.9107
1,21,14,472,2600,8.80897
1,21,13,473,1200,20.8439
1,21,12,474,1300,35.169
1,21,11,475,700,38.2046
1,21,10,476,1100,35.2509
1,21,9,477,2600,22.506
1,21,8,478,700,28.3931
1,21,7,479,500,20.4225
1,21,6,480,500,14.8277
1,21,5,481,200,29.8004
1,21,4,482,200,40.1828
1,21,3,483,400,42.7924
1,21,2,484,100,42.2276
1,21,1,485,100,37.6841
1,21,0,486,400,43.6843
1,22,23,487,700,3.70353
1,22,21,488,2100,11.8851
1,22,20,489,700,14.2633
1,22,19,490,700,20.3352
1,22,18,491,300,25.1863
1,22,17,492,100,24.644
1,22,16,493,600,32.7742
1,22,15,494,500,27.7958
1,22,14,495,1000,20.6941
1,22,13,496,1100,9.38309
1,22,12,497,800,22.2016
1,22,11,498,700,25.2373
1,22,10,499,1300,24.6494
1,22,9,500,1800,34.3912
1,22,8,501,500,40.2783
1,22,7,502,300,32.3077
1,22,6,503,200,26.7129
1,22,5,504,100,41.6855
1,22,4,505,100,34.8134
1,22,3,506,500,32.5902
1,22,2,507,100,29.2602
1,22,0,508,300,33.2623
1,23,22,509,700,3.70794
1,23,21,510,1100,14.6395
1,23,20,511,500,10.5598
1,23,19,512,400,19.1292
1,23,18,513,100,27.9406
1,23,16,514,300,35.5285
1,23,15,515,300,26.5898
1,23,14,516,400,23.4485
1,23,13,517,400,13.091
1,23,12,518,700,18.4981
1,23,11,519,500,21.5338
1,23,10,520,600,28.3573
1,23,9,521,800,37.1455
1,23,8,522,200,41.7556
1,23,7,523,200,31.1016
1,23,6,524,100,25.5068
1,23,5,525,100,40.4795
1,23,3,526,200,29.6465
1,23,0,527,100,29.5587
2,0,23,0,100,28.2085
2,0,22,1,300,32.1573
2,0,21,2,400,43.5234
2,0,20,3,100,39.0714
2,0,19,4,300,39.2371
2,0,18,5,300,44.7842
2,0,17,6,100,34.9268
2,0,16,7,400,42.6603
2,0,15,8,500,36.8243
2,0,14,9,500,40.398
2,0,13,10,300,30.276
2,0,12,11,500,11.0575
2,0,11,12,200,8.02627
2,0,10,13,500,16.1403
2,0,9,14,1300,26.8841
2,0,8,15,500,21.0316
2,0,7,16,800,26.9637
2,0,6,17,500,32.8603
2,0,5,18,300,13.3063
2,0,4,19,200,10.7908
2,0,3,20,500,8.35424
2,0,2,21,100,4.00283
2,0,1,22,100,6.0001
2,1,21,23,100,41.8227
2,1,19,24,100,33.237
2,1,18,25,100,43.6815
2,1,16,26,200,40.0321
2,1,15,27,400,30.8242
2,1,14,28,100,48.1249
2,1,13,29,100,49.4695
2,1,12,30,300,39.2317
2,1,11,31,100,36.2005
2,1,10,32,200,35.3338
2,1,9,33,600,40.9732
2,1,8,34,200,35.1207
2,1,7,35,400,20.9636
2,1,6,36,200,26.8602
2,1,5,37,400,7.3062
2,1,4,38,100,24.8799
2,1,3,39,200,27.5478
2,1,2,40,100,32.1771
2,1,0,41,100,36.1891
2,2,22,42,100,28.1545
2,2,21,43,100,39.5206
2,2,16,44,100,38.6575
2,2,15,45,200,41.7833
2,2,14,46,100,36.3952
2,2,13,47,100,26.2732
2,2,12,48,100,7.05463
2,2,11,49,200,4.02344
2,2,10,50,300,12.1375
2,2,9,51,300,22.8813
2,2,8,52,100,17.0287
2,2,7,53,200,31.9227
2,2,6,54,100,37.8193
2,2,5,55,300,18.2653
2,2,4,56,100,6.78797
2,2,3,57,200,4.3514
2,2,1,58,100,23.5524
2,2,0,59,100,4.01199
2,3,23,60,200,28.835
2,3,22,61,500,30.9682
2,3,21,62,400,40.6442
2,3,20,63,200,39.6979
2,3,19,64,300,39.8446
2,3,18,65,200,36.43
2,3,17,66,100,35.5344
2,3,16,67,500,34.3061
2,3,15,68,800,37.4318
2,3,14,69,500,32.0438
2,3,13,70,500,21.9218
2,3,12,71,600,11.684
2,3,11,72,600,8.65276
2,3,10,73,1400,7.78607
2,3,9,74,1200,18.5299
2,3,8,75,700,12.6773
2,3,7,76,700,27.5713
2,3,6,77,400,33.4678
2,3,5,78,400,13.9139
2,3,4,79,500,2.43657
2,3,2,80,200,4.62933
2,3,1,81,200,19.201
2,3,0,82,500,8.64132
2,4,22,83,100,33.6361
2,4,21,84,200,38.2076
2,4,20,85,100,42.3658
2,4,19,86,100,37.4081
2,4,18,87,100,33.9934
2,4,16,88,200,31.8695
2,4,15,89,500,34.9953
2,4,14,90,200,29.6072
2,4,13,91,100,24.5896
2,4,12,92,200,14.3518
2,4,11,93,200,11.3206
2,4,10,94,500,10.4539
2,4,9,95,1000,16.0933
2,4,8,96,800,10.2407
2,4,7,97,500,25.1348
2,4,6,98,200,31.0313
2,4,5,99,200,11.4773
2,4,3,100,500,2.66784
2,4,2,101,100,7.29717
2,4,1,102,100,16.7644
2,4,0,103,200,11.3092
2,5,23,104,100,46.2214
2,5,22,105,100,47.3738
2,5,21,106,200,34.5165
2,5,20,107,100,34.8531
2,5,19,108,300,25.9308
2,5,18,109,200,36.3753
2,5,17,110,100,21.6205
2,5,16,111,500,32.7259
2,5,15,112,900,23.518
2,5,14,113,200,40.8187
2,5,13,114,100,42.1633
2,5,12,115,200,31.9255
2,5,11,116,200,28.8943
2,5,10,117,400,28.0276
2,5,9,118,800,33.667
2,5,8,119,400,27.8145
2,5,7,120,800,13.6574
2,5,6,121,400,19.554
2,5,4,122,200,17.5737
2,5,3,123,400,20.2416
2,5,2,124,300,24.8709
2,5,1,125,400,5.2871
2,5,0,126,300,28.8829
2,6,23,127,100,26.6674
2,6,22,128,200,27.8198
2,6,21,129,500,14.9625
2,6,20,130,200,15.2991
2,6,19,131,500,6.3768
2,6,18,132,400,16.8213
2,6,17,133,200,2.06654
2,6,16,134,1000,14.4829
2,6,15,135,1400,5.27495
2,6,14,136,500,21.2647
2,6,13,137,200,34.2264
2,6,12,138,400,44.6379
2,6,11,139,700,44.0026
2,6,10,140,500,39.8111
2,6,9,141,1900,26.5418
2,6,8,142,600,24.3983
2,6,7,143,1000,5.31494
2,6,5,144,400,15.1083
2,6,4,145,200,32.682
2,6,3,146,400,35.3499
2,6,2,147,100,39.9792
2,6,1,148,200,20.3954
2,6,0,149,500,43.9912
2,7,23,150,200,32.564
2,7,22,151,300,33.7164
2,7,21,152,500,20.859
2,7,20,153,400,21.1956
2,7,19,154,900,12.2733
2,7,18,155,700,22.7178
2,7,17,156,300,7.96306
2,7,16,157,1400,19.0685
2,7,15,158,2200,9.86052
2,7,14,159,600,27.1613
2,7,13,160,400,40.1229
2,7,12,161,600,41.7189
2,7,11,162,600,38.6877
2,7,10,163,800,37.821
2,7,9,164,1600,24.9359
2,7,8,165,800,19.0833
2,7,6,166,1000,5.89652
2,7,5,167,800,9.79335
2,7,4,168,500,27.3671
2,7,3,169,700,30.0349
2,7,2,170,200,34.6642
2,7,1,171,400,15.0804
2,7,0,172,800,38.6762
2,8,23,173,200,42.6996
2,8,22,174,500,40.8242
2,8,21,175,700,27.9668
2,8,20,176,300,32.2406
2,8,19,177,600,29.0727
2,8,18,178,400,23.7527
2,8,17,179,200,24.7624
2,8,16,180,900,21.6287
2,8,15,181,1400,26.6599
2,8,14,182,900,19.3665
2,8,13,183,600,32.3281
2,8,12,184,600,25.5486
2,8,11,185,600,22.5174
2,8,10,186,1400,19.1219
2,8,9,187,2800,5.85255
2,8,7,188,800,16.7994
2,8,6,189,600,22.6959
2,8,5,190,400,22.6742
2,8,4,191,800,11.1968
2,8,3,192,700,13.8647
2,8,2,193,100,18.494
2,8,1,194,200,27.9613
2,8,0,195,500,22.506
2,9,23,196,800,37.7563
2,9,22,197,1800,34.9716
2,9,21,198,2600,22.1143
2,9,20,199,1200,26.388
2,9,19,200,2500,27.8164
2,9,18,201,1800,17.9001
2,9,17,202,700,24.3205
2,9,16,203,3900,15.7762
2,9,15,204,4400,21.1217
2,9,14,205,4000,13.5139
2,9,13,206,2100,26.4756
2,9,12,207,1900,30.5591
2,9,11,208,2000,27.5279
2,9,10,209,4000,13.2693
2,9,8,210,2800,5.97983
2,9,7,211,1600,22.7792
2,9,6,212,1900,26.3764
2,9,5,213,800,28.654
2,9,4,214,1000,17.1767
2,9,3,215,1200,19.8445
2,9,2,216,300,24.4738
2,9,1,217,600,33.9411
2,9,0,218,1300,28.4858
2,10,23,219,600,27.2399
2,10,22,220,1300,23.1822
2,10,21,221,1100,34.4344
2,10,20,222,400,38.1029
2,10,19,223,600,40.1365
2,10,18,224,400,30.2202
2,10,17,225,100,36.6406
