VulLink,Origin,Dest,ODIndex,Demand,UECost
48,16,21,359,1700,17.77
48,16,20,360,600,23.343
48,16,19,361,1700,13.3128
48,16,18,362,1700,4.4077
48,16,17,363,600,7.97328
48,16,15,364,2800,3.92702
48,16,14,365,1500,8.39539
48,16,13,366,700,19.8825
48,16,12,367,500,45.2872
48,16,11,368,600,42.23
48,16,10,369,1000,27.2367
48,16,9,370,3900,14.5287
48,16,8,371,900,21.5762
48,16,7,372,1400,16.9344
48,16,6,373,1000,10.077
48,16,5,374,500,30.331
48,16,4,375,200,34.076
48,16,3,376,500,36.7463
48,16,2,377,100,41.409
48,16,1,378,200,37.3764
48,16,0,379,400,43.3765
48,17,22,380,100,33.843
48,17,21,381,300,20.8619
48,17,20,382,100,21.4596
48,17,19,383,400,5.33948
48,17,18,384,300,30.9094
48,17,16,385,600,54.3848
48,17,15,386,500,3.29852
48,17,14,387,200,34.6258
48,17,13,388,100,45.7203
48,17,12,389,100,51.1047
48,17,11,390,200,48.0476
48,17,10,391,200,43.769
48,17,9,392,700,31.061
48,17,8,393,200,38.1085
48,17,7,394,300,9.70326
48,17,6,395,200,2.1037
48,17,5,396,100,23.0999
48,17,3,397,100,39.2701
48,17,0,398,100,36.1454
48,18,23,399,100,29.7043
48,18,22,400,300,25.1039
48,18,21,401,1200,13.3623
48,18,20,402,400,18.9353
48,18,19,403,1200,12.3019
48,18,17,404,300,16.7935
48,18,16,405,1700,23.4754
48,18,15,406,1300,20.092
48,18,14,407,800,3.98769
48,18,13,408,300,15.4748
48,18,12,409,300,48.4379
48,18,11,410,300,45.3807
48,18,10,411,400,30.3874
48,18,9,412,1800,18.904
48,18,8,413,400,25.9515
48,18,7,414,700,26.4967
48,18,6,415,400,18.8972
48,18,5,416,200,39.8934
48,18,4,417,100,38.4513
48,18,3,418,200,41.1216
48,18,1,419,100,46.9388
48,18,0,420,300,49.7874
48,19,23,421,400,26.8891
48,19,22,422,700,28.5035
48,19,21,423,2400,15.5224
48,19,20,424,1200,16.1201
48,19,18,425,1200,25.5699
48,19,17,426,400,4.49154
48,19,16,427,1700,49.0453
48,19,15,428,1600,7.79007
48,19,14,429,1100,29.2863
48,19,13,430,500,40.3808
48,19,12,431,600,47.0711
48,19,11,432,500,50.1357
48,19,10,433,600,48.2605
48,19,9,434,2500,35.5525
48,19,8,435,600,42.6001
48,19,7,436,900,14.1948
48,19,6,437,500,6.59525
48,19,5,438,300,27.5914
48,19,4,439,100,41.0913
48,19,3,440,300,43.7616
48,19,1,441,100,34.6368
48,19,0,442,300,40.6369
48,20,23,443,500,10.769
48,20,22,444,700,16.2587
48,20,21,445,1800,8.59824
48,20,19,446,1200,9.40357
48,20,18,447,400,27.3213
48,20,17,448,100,13.8951
48,20,16,449,600,50.7967
48,20,15,450,600,17.1936
48,20,14,451,800,22.3621
48,20,13,452,400,28.136
48,20,12,453,600,30.951
48,20,11,454,300,34.0156
48,20,10,455,400,43.0486
48,20,9,456,1200,37.2784
48,20,8,457,300,44.3259
48,20,7,458,400,23.5984
48,20,6,459,200,15.9988
48,20,5,460,100,36.995
48,20,4,461,100,45.7578
48,20,3,462,200,42.9745
48,20,0,463,100,42.1595
48,21,23,464,1100,16.342
48,21,22,465,2100,12.9811
48,21,20,466,1800,5.573
48,21,19,467,2400,10.0901
48,21,18,468,1200,18.7231
48,21,17,469,300,14.5816
48,21,16,470,1700,42.1985
48,21,15,471,1200,17.8801
48,21,14,472,2600,13.7638
48,21,13,473,1200,24.8584
48,21,12,474,1300,36.524
48,21,11,475,700,39.5886
48,21,10,476,1100,39.771
48,21,9,477,2600,28.6801
48,21,8,478,700,35.7277
48,21,7,479,500,24.2849
48,21,6,480,500,16.6853
48,21,5,481,200,37.6815
48,21,4,482,200,48.2274
48,21,3,483,400,48.5475
48,21,2,484,100,43.7295
48,21,1,485,100,44.7269
48,21,0,486,400,47.7325
48,22,23,487,700,5.31445
48,22,21,488,2100,10.876
48,22,20,489,700,14.3752
48,22,19,490,700,20.9661
48,22,18,491,300,29.5991
48,22,17,492,100,25.4576
48,22,16,493,600,53.0745
48,22,15,494,500,28.7562
48,22,14,495,1000,24.6399
48,22,13,496,1100,11.8772
48,22,12,497,800,25.4965
48,22,11,498,700,28.5611
48,22,10,499,1300,26.7898
48,22,9,500,1800,38.8812
48,22,8,501,500,45.9287
48,22,7,502,300,35.1609
48,22,6,503,200,27.5613
48,22,5,504,100,48.5575
48,22,4,505,100,40.3033
48,22,3,506,500,37.52
48,22,2,507,100,32.702
48,22,0,508,300,36.705
48,23,22,509,700,5.48978
48,23,21,510,1100,16.3658
48,23,20,511,500,9.0607
48,23,19,512,400,18.4643
48,23,18,513,100,35.0889
48,23,16,514,300,58.5643
48,23,15,515,300,26.2543
48,23,14,516,400,30.1296
48,23,13,517,400,17.367
48,23,12,518,700,20.182
48,23,11,519,500,23.2466
48,23,10,520,600,32.2796
48,23,9,521,800,44.3709
48,23,8,522,200,49.8592
48,23,7,523,200,32.6591
48,23,6,524,100,25.0595
48,23,5,525,100,46.0557
48,23,3,526,200,32.2055
48,23,0,527,100,31.3906
